datetime,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m,city,hour,day,month,year
2026-04-21 03:00:00,9.1,88,7.8,0.0,942.0,100,4.4,282,Decan,3,21,4,2026
2026-04-21 04:00:00,9.0,87,7.8,0.0,942.0,100,2.8,297,Decan,4,21,4,2026
2026-04-21 05:00:00,8.8,93,8.0,0.6,941.8,100,1.4,310,Decan,5,21,4,2026
2026-04-21 06:00:00,8.7,95,7.7,1.9,941.7,100,3.1,329,Decan,6,21,4,2026
2026-04-21 07:00:00,8.6,98,7.4,3.9,941.8,100,5.3,342,Decan,7,21,4,2026
2026-04-21 08:00:00,8.1,96,6.9,2.1,943.0,100,4.2,40,Decan,8,21,4,2026
2026-04-21 09:00:00,8.6,95,6.6,1.1,943.2,100,9.8,52,Decan,9,21,4,2026
2026-04-21 10:00:00,7.9,94,5.7,1.5,943.7,100,9.7,56,Decan,10,21,4,2026
2026-04-21 11:00:00,7.6,95,5.9,1.2,943.8,100,6.3,75,Decan,11,21,4,2026
2026-04-21 12:00:00,8.0,94,6.4,0.7,943.8,100,5.8,85,Decan,12,21,4,2026
2026-04-21 13:00:00,8.1,93,6.7,1.1,943.6,100,4.8,63,Decan,13,21,4,2026
2026-04-21 14:00:00,8.4,92,6.6,0.5,944.1,100,7.3,80,Decan,14,21,4,2026
2026-04-21 15:00:00,9.3,82,7.4,0.6,943.7,100,6.9,110,Decan,15,21,4,2026
2026-04-21 16:00:00,8.6,87,7.1,0.4,943.4,100,4.0,90,Decan,16,21,4,2026
2026-04-21 17:00:00,8.8,86,7.1,0.4,943.2,100,5.7,114,Decan,17,21,4,2026
2026-04-21 18:00:00,8.1,91,6.8,0.4,943.1,100,2.9,97,Decan,18,21,4,2026
2026-04-21 19:00:00,7.9,97,7.1,0.2,942.9,100,0.7,346,Decan,19,21,4,2026
2026-04-21 20:00:00,7.1,98,6.0,0.2,944.1,100,2.2,81,Decan,20,21,4,2026
2026-04-21 21:00:00,7.1,98,6.0,0.6,944.3,100,2.2,81,Decan,21,21,4,2026
2026-04-21 22:00:00,7.0,99,5.8,0.8,944.3,100,2.7,356,Decan,22,21,4,2026
2026-04-21 23:00:00,7.1,100,6.2,1.4,944.1,100,0.9,259,Decan,23,21,4,2026
2026-04-22 00:00:00,6.9,99,5.8,1.9,944.2,100,2.4,193,Decan,0,22,4,2026
2026-04-22 01:00:00,7.0,97,5.9,1.1,944.3,100,1.3,146,Decan,1,22,4,2026
2026-04-22 02:00:00,6.9,98,5.7,0.9,944.5,100,1.8,180,Decan,2,22,4,2026
2026-04-22 03:00:00,6.8,96,5.5,0.4,944.3,100,2.4,107,Decan,3,22,4,2026
2026-04-22 04:00:00,6.8,96,5.7,0.2,944.3,100,0.9,90,Decan,4,22,4,2026
2026-04-22 05:00:00,6.7,95,5.5,0.4,944.0,100,1.3,16,Decan,5,22,4,2026
2026-04-22 06:00:00,6.7,92,5.5,0.9,944.1,100,1.2,39,Decan,6,22,4,2026
2026-04-22 07:00:00,7.1,98,6.1,1.1,944.2,100,1.2,51,Decan,7,22,4,2026
2026-04-22 08:00:00,7.2,94,6.0,1.2,944.9,100,1.5,30,Decan,8,22,4,2026
2026-04-22 09:00:00,7.6,91,6.5,1.5,945.2,100,1.2,63,Decan,9,22,4,2026
2026-04-22 10:00:00,8.1,92,6.6,1.1,945.3,100,4.5,88,Decan,10,22,4,2026
2026-04-22 11:00:00,9.6,84,7.7,0.7,945.4,100,7.2,93,Decan,11,22,4,2026
2026-04-22 12:00:00,9.6,82,7.7,1.1,945.1,100,7.1,96,Decan,12,22,4,2026
2026-04-22 13:00:00,9.7,90,8.7,1.5,944.5,100,6.5,76,Decan,13,22,4,2026
2026-04-22 14:00:00,8.8,91,7.8,1.9,944.9,100,5.7,81,Decan,14,22,4,2026
2026-04-22 15:00:00,8.8,92,7.2,1.7,944.4,100,6.4,82,Decan,15,22,4,2026
2026-04-22 16:00:00,7.9,97,6.6,2.6,944.6,100,4.6,45,Decan,16,22,4,2026
2026-04-22 17:00:00,7.7,95,6.5,2.5,944.4,100,2.7,48,Decan,17,22,4,2026
2026-04-22 18:00:00,7.5,95,6.1,1.6,944.6,100,4.1,67,Decan,18,22,4,2026
2026-04-22 19:00:00,6.9,97,5.4,1.8,944.7,98,3.6,81,Decan,19,22,4,2026
2026-04-22 20:00:00,6.3,99,4.7,0.6,945.0,100,4.6,306,Decan,20,22,4,2026
2026-04-22 21:00:00,6.1,93,4.1,0.2,945.5,100,5.3,327,Decan,21,22,4,2026
2026-04-22 22:00:00,6.0,85,3.7,0.2,946.1,100,6.0,343,Decan,22,22,4,2026
2026-04-22 23:00:00,6.0,84,3.8,0.2,946.5,100,4.4,351,Decan,23,22,4,2026
2026-04-23 00:00:00,6.4,65,3.6,0.1,946.7,100,4.5,355,Decan,0,23,4,2026
2026-04-23 01:00:00,6.0,63,3.0,0.0,946.4,46,5.0,330,Decan,1,23,4,2026
2026-04-23 02:00:00,4.8,73,1.8,0.0,946.3,74,6.2,300,Decan,2,23,4,2026
2026-04-23 03:00:00,3.7,75,0.4,0.0,946.0,2,8.1,301,Decan,3,23,4,2026
2026-04-23 04:00:00,3.0,81,-0.5,0.0,945.9,4,9.1,295,Decan,4,23,4,2026
2026-04-23 05:00:00,2.7,82,-0.7,0.0,945.7,1,8.6,293,Decan,5,23,4,2026
2026-04-23 06:00:00,2.8,78,-0.5,0.0,946.0,1,7.3,293,Decan,6,23,4,2026
2026-04-23 07:00:00,4.4,77,1.5,0.0,946.8,0,6.1,289,Decan,7,23,4,2026
2026-04-23 08:00:00,6.2,71,3.8,0.0,947.5,0,3.7,23,Decan,8,23,4,2026
2026-04-23 09:00:00,8.0,60,5.1,0.0,947.8,1,6.0,51,Decan,9,23,4,2026
2026-04-23 10:00:00,9.5,46,6.2,0.0,947.7,14,9.2,51,Decan,10,23,4,2026
2026-04-23 11:00:00,10.7,43,8.0,0.0,947.4,30,10.9,63,Decan,11,23,4,2026
2026-04-23 12:00:00,11.7,40,9.3,0.0,946.8,23,12.0,82,Decan,12,23,4,2026
2026-04-23 13:00:00,12.1,37,9.5,0.0,946.2,38,11.0,66,Decan,13,23,4,2026
2026-04-23 14:00:00,12.6,35,9.1,0.0,945.4,38,9.9,57,Decan,14,23,4,2026
2026-04-23 15:00:00,12.8,35,9.2,0.0,944.8,48,9.9,63,Decan,15,23,4,2026
2026-04-23 16:00:00,13.2,33,9.4,0.0,943.9,39,8.6,60,Decan,16,23,4,2026
2026-04-23 17:00:00,13.5,34,9.7,0.0,943.2,49,9.5,32,Decan,17,23,4,2026
2026-04-23 18:00:00,12.3,42,9.0,0.0,943.2,9,8.0,20,Decan,18,23,4,2026
2026-04-23 19:00:00,10.0,49,7.0,0.0,943.0,3,6.1,357,Decan,19,23,4,2026
2026-04-23 20:00:00,8.0,52,4.9,0.0,943.0,2,5.6,315,Decan,20,23,4,2026
2026-04-23 21:00:00,8.2,48,4.6,0.0,943.8,0,7.9,294,Decan,21,23,4,2026
2026-04-23 22:00:00,6.6,54,2.9,0.0,944.0,1,9.3,286,Decan,22,23,4,2026
2026-04-23 23:00:00,6.0,58,2.5,0.0,944.4,0,7.9,281,Decan,23,23,4,2026
2026-04-24 00:00:00,5.4,62,2.3,0.0,944.4,0,5.6,277,Decan,0,24,4,2026
2026-04-24 01:00:00,5.4,63,2.4,0.0,944.4,88,4.7,274,Decan,1,24,4,2026
2026-04-24 02:00:00,4.2,70,1.2,0.0,944.2,98,5.6,285,Decan,2,24,4,2026
2026-04-24 03:00:00,4.7,68,1.7,0.0,944.1,31,5.7,279,Decan,3,24,4,2026
2026-04-24 04:00:00,4.8,67,1.8,0.0,944.1,41,5.3,280,Decan,4,24,4,2026
2026-04-24 05:00:00,5.0,65,2.0,0.0,943.9,10,5.1,280,Decan,5,24,4,2026
2026-04-24 06:00:00,5.1,64,2.1,0.0,944.0,98,4.7,279,Decan,6,24,4,2026
2026-04-24 07:00:00,6.9,68,4.3,0.0,944.4,95,4.4,279,Decan,7,24,4,2026
2026-04-24 08:00:00,9.4,54,7.1,0.0,945.4,100,2.1,15,Decan,8,24,4,2026
2026-04-24 09:00:00,10.5,56,8.3,0.0,945.7,100,3.2,93,Decan,9,24,4,2026
2026-04-24 10:00:00,11.7,57,9.4,0.0,946.0,10,5.1,107,Decan,10,24,4,2026
2026-04-24 11:00:00,13.4,54,12.6,0.0,945.5,0,5.7,125,Decan,11,24,4,2026
2026-04-24 12:00:00,15.3,47,14.9,0.0,945.1,50,6.7,93,Decan,12,24,4,2026
2026-04-24 13:00:00,16.6,41,15.3,0.0,944.7,30,10.6,87,Decan,13,24,4,2026
2026-04-24 14:00:00,16.1,46,14.9,0.0,944.5,30,10.9,107,Decan,14,24,4,2026
2026-04-24 15:00:00,16.5,47,15.2,0.0,944.0,26,9.5,112,Decan,15,24,4,2026
2026-04-24 16:00:00,16.3,49,14.6,0.0,943.7,5,7.6,105,Decan,16,24,4,2026
2026-04-24 17:00:00,16.3,50,14.3,0.0,943.6,3,6.3,87,Decan,17,24,4,2026
2026-04-24 18:00:00,15.2,57,13.9,0.0,943.4,4,3.7,43,Decan,18,24,4,2026
2026-04-24 19:00:00,12.8,69,11.7,0.0,942.9,2,2.8,288,Decan,19,24,4,2026
2026-04-24 20:00:00,11.0,62,9.0,0.0,942.8,1,4.2,280,Decan,20,24,4,2026
2026-04-24 21:00:00,10.4,58,8.1,0.0,943.6,0,4.7,279,Decan,21,24,4,2026
2026-04-24 22:00:00,10.0,57,7.9,0.0,944.2,0,2.3,274,Decan,22,24,4,2026
2026-04-24 23:00:00,9.1,60,7.0,0.0,944.4,0,2.0,270,Decan,23,24,4,2026
2026-04-25 00:00:00,8.8,60,6.5,0.0,944.7,0,2.5,274,Decan,0,25,4,2026
2026-04-25 01:00:00,8.4,62,6.2,0.0,944.8,0,2.2,275,Decan,1,25,4,2026
2026-04-25 02:00:00,7.6,68,5.3,0.0,944.9,0,3.5,282,Decan,2,25,4,2026
2026-04-25 03:00:00,7.4,70,5.1,0.0,944.8,9,3.5,282,Decan,3,25,4,2026
2026-04-25 04:00:00,7.5,70,5.3,0.0,945.0,2,3.1,283,Decan,4,25,4,2026
2026-04-25 05:00:00,7.3,71,5.1,0.0,945.0,0,3.0,284,Decan,5,25,4,2026
2026-04-25 06:00:00,6.8,72,4.7,0.0,944.9,0,2.4,283,Decan,6,25,4,2026
2026-04-25 07:00:00,9.4,70,7.8,0.0,945.8,0,1.8,270,Decan,7,25,4,2026
2026-04-25 08:00:00,11.1,59,9.3,0.0,946.8,1,2.1,75,Decan,8,25,4,2026
2026-04-25 09:00:00,12.5,58,10.6,0.0,947.4,3,4.0,95,Decan,9,25,4,2026
2026-04-25 10:00:00,13.8,57,12.3,0.0,947.6,11,6.4,101,Decan,10,25,4,2026
2026-04-25 11:00:00,14.9,51,14.0,0.0,947.5,30,7.3,101,Decan,11,25,4,2026
2026-04-25 12:00:00,15.8,47,15.5,0.0,947.3,29,7.6,97,Decan,12,25,4,2026
2026-04-25 13:00:00,16.8,47,16.8,0.0,946.8,1,7.6,91,Decan,13,25,4,2026
2026-04-25 14:00:00,17.3,47,17.1,0.0,946.1,9,8.1,91,Decan,14,25,4,2026
2026-04-25 15:00:00,17.9,48,17.6,0.0,945.5,20,7.0,91,Decan,15,25,4,2026
2026-04-25 16:00:00,18.0,48,16.9,0.0,944.9,56,7.2,90,Decan,16,25,4,2026
2026-04-25 17:00:00,17.4,49,15.8,0.0,944.7,54,4.7,81,Decan,17,25,4,2026
2026-04-25 18:00:00,16.5,53,15.5,0.0,944.5,3,1.2,333,Decan,18,25,4,2026
2026-04-25 19:00:00,14.0,70,13.0,0.0,943.7,0,4.3,285,Decan,19,25,4,2026
2026-04-25 20:00:00,12.1,66,10.5,0.0,943.1,0,4.3,285,Decan,20,25,4,2026
2026-04-25 21:00:00,11.1,65,9.1,0.0,943.4,0,5.2,282,Decan,21,25,4,2026
2026-04-25 22:00:00,11.0,61,8.8,0.0,943.6,0,4.8,281,Decan,22,25,4,2026
2026-04-25 23:00:00,10.4,61,8.0,0.0,943.6,0,5.3,280,Decan,23,25,4,2026
2026-04-26 00:00:00,9.8,60,7.4,0.0,943.6,0,4.9,280,Decan,0,26,4,2026
2026-04-26 01:00:00,9.5,57,6.8,0.0,943.5,0,5.7,283,Decan,1,26,4,2026
2026-04-26 02:00:00,9.9,54,7.3,0.0,943.8,0,4.3,287,Decan,2,26,4,2026
2026-04-26 03:00:00,9.4,54,6.5,0.0,943.5,0,5.9,284,Decan,3,26,4,2026
2026-04-26 04:00:00,9.2,53,6.4,0.0,943.4,0,4.9,280,Decan,4,26,4,2026
2026-04-26 05:00:00,8.9,54,6.1,0.0,943.4,0,4.2,280,Decan,5,26,4,2026
2026-04-26 06:00:00,8.5,55,5.6,0.0,943.6,0,4.9,280,Decan,6,26,4,2026
2026-04-26 07:00:00,10.3,61,7.9,0.0,944.4,0,4.9,278,Decan,7,26,4,2026
2026-04-26 08:00:00,13.9,54,12.4,0.0,945.8,0,1.6,360,Decan,8,26,4,2026
2026-04-26 09:00:00,15.5,52,14.0,0.0,946.3,0,2.9,79,Decan,9,26,4,2026
2026-04-26 10:00:00,17.0,54,16.4,0.0,946.7,0,4.3,95,Decan,10,26,4,2026
2026-04-26 11:00:00,18.2,55,18.4,0.0,946.9,0,6.7,95,Decan,11,26,4,2026
2026-04-26 12:00:00,19.2,53,20.0,0.0,947.5,0,7.4,93,Decan,12,26,4,2026
2026-04-26 13:00:00,19.7,52,20.7,0.0,947.5,8,7.8,83,Decan,13,26,4,2026
2026-04-26 14:00:00,20.5,45,20.5,0.0,947.1,21,9.7,90,Decan,14,26,4,2026
2026-04-26 15:00:00,21.1,41,20.5,0.0,946.7,19,8.0,100,Decan,15,26,4,2026
2026-04-26 16:00:00,20.8,40,18.8,0.0,946.4,23,8.8,113,Decan,16,26,4,2026
2026-04-26 17:00:00,20.5,38,18.4,0.0,946.4,13,7.1,105,Decan,17,26,4,2026
2026-04-26 18:00:00,19.6,49,18.6,0.0,946.5,14,4.3,105,Decan,18,26,4,2026
2026-04-26 19:00:00,17.4,54,16.7,0.0,946.7,4,0.8,27,Decan,19,26,4,2026
2026-04-26 20:00:00,15.6,51,14.3,0.0,946.6,2,1.5,306,Decan,20,26,4,2026
2026-04-26 21:00:00,14.3,55,12.9,0.0,947.4,0,1.5,284,Decan,21,26,4,2026
2026-04-26 22:00:00,13.5,55,12.0,0.0,948.3,0,1.4,247,Decan,22,26,4,2026
2026-04-26 23:00:00,12.1,57,10.4,0.0,948.7,0,2.3,252,Decan,23,26,4,2026
2026-04-27 00:00:00,11.0,60,9.2,0.0,949.0,0,2.2,261,Decan,0,27,4,2026
2026-04-27 01:00:00,10.3,61,8.4,0.0,949.0,0,2.2,261,Decan,1,27,4,2026
2026-04-27 02:00:00,9.1,66,7.3,0.0,949.1,0,1.8,270,Decan,2,27,4,2026
2026-04-27 03:00:00,8.5,68,6.8,0.0,949.4,0,0.9,270,Decan,3,27,4,2026
2026-04-27 04:00:00,8.2,67,6.3,0.0,949.4,0,1.6,276,Decan,4,27,4,2026
2026-04-27 05:00:00,8.1,63,6.0,0.0,949.1,0,1.6,276,Decan,5,27,4,2026
2026-04-27 06:00:00,7.8,62,5.6,0.0,949.7,0,2.3,299,Decan,6,27,4,2026
2026-04-27 07:00:00,10.2,58,8.0,0.0,951.1,0,3.1,324,Decan,7,27,4,2026
2026-04-27 08:00:00,10.9,52,8.4,0.0,952.0,0,4.3,45,Decan,8,27,4,2026
2026-04-27 09:00:00,12.7,45,10.3,0.0,951.9,0,3.1,83,Decan,9,27,4,2026
2026-04-27 10:00:00,14.2,43,12.2,0.0,951.8,36,5.4,94,Decan,10,27,4,2026
2026-04-27 11:00:00,15.3,43,14.3,0.0,951.6,4,6.5,92,Decan,11,27,4,2026
2026-04-27 12:00:00,16.4,41,16.0,0.0,951.2,0,6.7,90,Decan,12,27,4,2026
2026-04-27 13:00:00,17.4,39,17.2,0.0,950.7,0,6.8,88,Decan,13,27,4,2026
2026-04-27 14:00:00,18.1,36,17.4,0.0,950.0,2,7.9,94,Decan,14,27,4,2026
2026-04-27 15:00:00,18.8,37,17.9,0.0,949.4,8,7.2,91,Decan,15,27,4,2026
2026-04-27 16:00:00,18.5,39,16.9,0.0,948.7,13,7.4,86,Decan,16,27,4,2026
2026-04-27 17:00:00,17.9,40,15.6,0.0,948.2,24,5.9,67,Decan,17,27,4,2026
2026-04-27 18:00:00,16.7,42,14.9,0.0,947.9,84,2.2,351,Decan,18,27,4,2026
2026-04-27 19:00:00,13.9,59,12.2,0.0,947.0,98,5.4,290,Decan,19,27,4,2026
2026-04-27 20:00:00,12.4,58,10.4,0.0,946.6,13,4.5,284,Decan,20,27,4,2026
2026-04-27 21:00:00,13.3,41,10.8,0.0,947.7,0,3.1,283,Decan,21,27,4,2026
2026-04-27 22:00:00,12.7,42,10.1,0.0,947.9,0,3.0,287,Decan,22,27,4,2026
2026-04-27 23:00:00,12.7,39,9.9,0.0,947.6,16,4.1,299,Decan,23,27,4,2026
2026-04-28 00:00:00,12.6,40,10.0,0.0,947.6,23,3.2,297,Decan,0,28,4,2026
2026-04-28 01:00:00,12.8,40,10.3,0.0,947.4,25,1.8,294,Decan,1,28,4,2026
2026-04-28 02:00:00,10.9,50,8.7,0.0,947.0,16,1.9,292,Decan,2,28,4,2026
2026-04-28 03:00:00,10.8,49,8.6,0.0,946.6,12,1.3,286,Decan,3,28,4,2026
2026-04-28 04:00:00,10.9,48,8.8,0.0,946.5,5,0.6,288,Decan,4,28,4,2026
2026-04-28 05:00:00,10.5,49,8.2,0.0,946.2,4,0.9,270,Decan,5,28,4,2026
2026-04-28 06:00:00,10.6,49,8.4,0.0,946.2,7,0.7,270,Decan,6,28,4,2026
2026-04-28 07:00:00,12.8,53,11.2,0.0,947.1,6,0.4,270,Decan,7,28,4,2026
2026-04-28 08:00:00,13.2,50,11.3,0.0,947.7,20,1.7,58,Decan,8,28,4,2026
2026-04-28 09:00:00,15.3,48,13.4,0.0,948.0,16,3.8,85,Decan,9,28,4,2026
2026-04-28 10:00:00,16.8,47,15.5,0.0,948.4,25,4.7,97,Decan,10,28,4,2026
2026-04-28 11:00:00,17.8,47,17.0,0.0,948.6,66,6.5,103,Decan,11,28,4,2026
2026-04-28 12:00:00,18.3,45,17.3,0.0,948.3,72,6.5,98,Decan,12,28,4,2026
2026-04-28 13:00:00,19.1,42,18.8,0.0,947.9,60,6.2,111,Decan,13,28,4,2026
2026-04-28 14:00:00,20.5,32,19.2,0.0,947.3,85,8.7,112,Decan,14,28,4,2026
2026-04-28 15:00:00,21.2,31,19.3,0.0,946.7,73,8.5,95,Decan,15,28,4,2026
2026-04-28 16:00:00,20.8,32,17.9,0.0,946.0,96,9.5,69,Decan,16,28,4,2026
2026-04-28 17:00:00,19.7,38,17.5,0.0,945.7,78,6.8,32,Decan,17,28,4,2026
2026-04-28 18:00:00,19.1,44,17.7,0.0,945.5,96,3.8,357,Decan,18,28,4,2026
2026-04-28 19:00:00,17.9,59,17.6,0.0,945.4,82,1.0,301,Decan,19,28,4,2026
2026-04-28 20:00:00,15.9,43,13.7,0.0,945.1,74,4.5,293,Decan,20,28,4,2026
2026-04-28 21:00:00,15.0,40,12.4,0.0,945.9,71,4.4,297,Decan,21,28,4,2026
2026-04-28 22:00:00,14.7,45,12.7,0.0,946.5,13,2.6,304,Decan,22,28,4,2026
2026-04-28 23:00:00,13.4,58,12.0,0.0,946.5,7,1.9,287,Decan,23,28,4,2026
2026-04-29 00:00:00,12.7,62,11.3,0.0,946.6,16,2.4,283,Decan,0,29,4,2026
2026-04-29 01:00:00,12.0,64,10.6,0.0,946.4,9,1.8,276,Decan,1,29,4,2026
2026-04-29 02:00:00,11.4,57,9.4,0.0,945.8,7,2.7,270,Decan,2,29,4,2026
2026-04-29 03:00:00,11.7,53,9.7,0.0,945.7,5,1.8,281,Decan,3,29,4,2026
2026-04-29 04:00:00,10.9,57,9.0,0.0,945.5,5,1.7,283,Decan,4,29,4,2026
2026-04-29 05:00:00,11.0,55,9.2,0.0,945.7,27,0.7,284,Decan,5,29,4,2026
2026-04-29 06:00:00,10.9,58,9.1,0.0,946.0,59,0.8,297,Decan,6,29,4,2026
2026-04-29 07:00:00,12.6,61,11.2,0.0,946.7,70,1.8,323,Decan,7,29,4,2026
2026-04-29 08:00:00,13.6,57,11.8,0.0,947.8,51,3.8,65,Decan,8,29,4,2026
2026-04-29 09:00:00,15.3,54,13.7,0.0,947.9,85,4.3,85,Decan,9,29,4,2026
2026-04-29 10:00:00,16.8,51,15.6,0.0,948.0,88,6.7,104,Decan,10,29,4,2026
2026-04-29 11:00:00,17.9,49,16.9,0.0,947.8,57,7.1,111,Decan,11,29,4,2026
2026-04-29 12:00:00,19.1,45,18.4,0.0,947.5,99,6.8,101,Decan,12,29,4,2026
2026-04-29 13:00:00,19.5,42,18.3,0.0,947.1,100,7.1,100,Decan,13,29,4,2026
2026-04-29 14:00:00,20.7,35,18.8,0.0,946.5,68,6.8,107,Decan,14,29,4,2026
2026-04-29 15:00:00,20.8,33,19.1,0.2,946.2,90,5.7,79,Decan,15,29,4,2026
2026-04-29 16:00:00,20.1,38,17.8,0.0,945.8,99,7.7,53,Decan,16,29,4,2026
2026-04-29 17:00:00,19.3,41,18.0,0.0,945.7,100,1.4,90,Decan,17,29,4,2026
2026-04-29 18:00:00,18.3,45,16.7,0.0,945.4,99,4.0,60,Decan,18,29,4,2026
2026-04-29 19:00:00,14.4,85,14.1,0.8,945.6,95,6.5,354,Decan,19,29,4,2026
2026-04-29 20:00:00,13.0,89,12.7,0.3,946.1,93,5.1,312,Decan,20,29,4,2026
2026-04-29 21:00:00,11.9,93,12.0,0.0,946.6,99,1.1,261,Decan,21,29,4,2026
2026-04-29 22:00:00,11.6,88,11.1,0.1,947.3,100,2.8,145,Decan,22,29,4,2026
2026-04-29 23:00:00,11.1,87,10.7,0.0,947.5,55,1.7,139,Decan,23,29,4,2026
2026-04-30 00:00:00,10.4,88,9.8,0.0,947.9,44,1.7,139,Decan,0,30,4,2026
2026-04-30 01:00:00,9.4,90,8.7,0.0,948.3,72,1.0,158,Decan,1,30,4,2026
2026-04-30 02:00:00,9.2,85,7.7,0.0,948.4,45,4.4,161,Decan,2,30,4,2026
2026-04-30 03:00:00,8.3,92,7.2,0.0,948.2,36,2.4,193,Decan,3,30,4,2026
2026-04-30 04:00:00,8.2,94,7.2,0.0,948.4,56,2.6,141,Decan,4,30,4,2026
2026-04-30 05:00:00,7.7,91,6.4,0.0,948.4,63,2.7,113,Decan,5,30,4,2026
2026-04-30 06:00:00,7.6,91,6.2,0.0,948.6,100,2.8,108,Decan,6,30,4,2026
2026-04-30 07:00:00,7.6,89,6.1,0.0,948.8,100,3.8,131,Decan,7,30,4,2026
2026-04-30 08:00:00,6.5,95,4.5,1.0,949.3,100,6.7,149,Decan,8,30,4,2026
2026-04-30 09:00:00,6.8,97,5.1,2.5,949.8,100,5.9,121,Decan,9,30,4,2026
2026-04-30 10:00:00,6.9,96,5.1,2.7,950.3,100,6.0,87,Decan,10,30,4,2026
2026-04-30 11:00:00,7.0,93,5.1,1.8,950.6,100,6.0,69,Decan,11,30,4,2026
2026-04-30 12:00:00,6.6,92,4.4,1.2,950.9,100,7.0,72,Decan,12,30,4,2026
2026-04-30 13:00:00,6.5,91,4.5,1.2,950.9,100,6.1,67,Decan,13,30,4,2026
2026-04-30 14:00:00,5.7,96,3.5,1.1,951.5,100,6.5,60,Decan,14,30,4,2026
2026-04-30 15:00:00,6.3,85,4.1,0.8,951.3,99,5.8,60,Decan,15,30,4,2026
2026-04-30 16:00:00,6.7,83,4.3,0.2,950.9,100,6.8,68,Decan,16,30,4,2026
2026-04-30 17:00:00,7.3,75,4.5,0.2,950.8,83,8.2,58,Decan,17,30,4,2026
2026-04-30 18:00:00,7.3,69,4.8,0.0,950.5,64,4.7,40,Decan,18,30,4,2026
2026-04-30 19:00:00,7.2,65,4.4,0.0,950.3,66,5.8,34,Decan,19,30,4,2026
2026-04-30 20:00:00,6.9,65,3.9,0.0,950.9,52,6.9,25,Decan,20,30,4,2026
2026-04-30 21:00:00,6.5,53,2.7,0.0,951.3,18,8.7,6,Decan,21,30,4,2026
2026-04-30 22:00:00,5.0,57,1.4,0.0,951.4,0,7.5,323,Decan,22,30,4,2026
2026-04-30 23:00:00,3.7,65,-0.3,0.0,951.0,3,10.9,299,Decan,23,30,4,2026
2026-05-01 00:00:00,3.6,63,-0.5,0.0,950.8,0,10.8,298,Decan,0,1,5,2026
2026-05-01 01:00:00,3.8,56,-0.1,0.0,951.0,0,7.9,300,Decan,1,1,5,2026
2026-05-01 02:00:00,2.5,60,-0.9,0.0,950.7,5,4.6,301,Decan,2,1,5,2026
2026-05-01 03:00:00,2.4,60,-1.0,0.0,950.7,37,4.5,323,Decan,3,1,5,2026
2026-05-01 04:00:00,1.9,63,-1.4,0.0,950.7,57,4.1,319,Decan,4,1,5,2026
2026-05-01 05:00:00,1.9,64,-1.4,0.0,950.4,30,4.3,315,Decan,5,1,5,2026
2026-05-01 06:00:00,2.3,65,-1.0,0.0,950.6,26,4.6,315,Decan,6,1,5,2026
2026-05-01 07:00:00,4.3,64,1.1,0.0,951.6,32,6.0,343,Decan,7,1,5,2026
2026-05-01 08:00:00,5.0,63,2.0,0.0,952.2,55,5.1,8,Decan,8,1,5,2026
2026-05-01 09:00:00,6.4,60,2.9,0.0,952.3,71,8.4,35,Decan,9,1,5,2026
2026-05-01 10:00:00,7.7,55,3.3,0.0,952.2,63,14.8,48,Decan,10,1,5,2026
2026-05-01 11:00:00,8.5,51,4.0,0.0,952.1,55,15.1,49,Decan,11,1,5,2026
2026-05-01 12:00:00,9.8,43,5.9,0.0,951.8,55,15.8,49,Decan,12,1,5,2026
2026-05-01 13:00:00,10.5,40,6.7,0.0,951.3,45,16.2,52,Decan,13,1,5,2026
2026-05-01 14:00:00,10.1,40,6.2,0.0,951.5,46,15.7,54,Decan,14,1,5,2026
2026-05-01 15:00:00,10.3,40,5.7,0.0,951.1,59,15.3,60,Decan,15,1,5,2026
2026-05-01 16:00:00,10.1,40,5.4,0.0,950.7,73,15.3,60,Decan,16,1,5,2026
2026-05-01 17:00:00,9.4,42,4.7,0.0,950.7,75,15.2,64,Decan,17,1,5,2026
2026-05-01 18:00:00,8.9,43,4.4,0.0,950.5,85,13.7,58,Decan,18,1,5,2026
2026-05-01 19:00:00,7.9,49,4.0,0.0,950.7,91,10.1,47,Decan,19,1,5,2026
2026-05-01 20:00:00,7.0,53,3.7,0.0,950.9,48,6.1,24,Decan,20,1,5,2026
2026-05-01 21:00:00,6.6,58,3.3,0.0,951.5,26,7.0,13,Decan,21,1,5,2026
2026-05-01 22:00:00,5.8,64,2.8,0.0,951.7,9,5.6,339,Decan,22,1,5,2026
2026-05-01 23:00:00,5.1,67,1.8,0.0,951.6,2,8.0,312,Decan,23,1,5,2026
2026-05-02 00:00:00,4.7,64,1.1,0.0,951.5,7,8.2,310,Decan,0,2,5,2026
2026-05-02 01:00:00,4.8,59,1.2,0.0,951.3,3,7.4,311,Decan,1,2,5,2026
2026-05-02 02:00:00,4.6,68,1.7,0.0,951.2,64,4.5,331,Decan,2,2,5,2026
2026-05-02 03:00:00,5.0,66,2.2,0.0,950.8,79,3.6,342,Decan,3,2,5,2026
2026-05-02 04:00:00,5.1,65,2.3,0.0,950.7,72,3.8,343,Decan,4,2,5,2026
2026-05-02 05:00:00,4.9,66,2.1,0.0,950.5,80,3.6,333,Decan,5,2,5,2026
